PurchaseOrderID,OrderDate,ShipDate,VendorID,VendorName,ProductID,ProductName,OrderQty,UnitPrice,TotalAmount,ProductCategory,ProductSubcategory
2770,2014-04-29,2014-05-08,1624,Competition Bike Training Systems,507,LL Mountain Rim,550,22.17,12191.03,Uncategorized,Not Specified
2770,2014-04-29,2014-05-08,1624,Competition Bike Training Systems,508,ML Mountain Rim,550,29.28,16106.48,Uncategorized,Not Specified
2771,2014-04-29,2014-05-08,1548,Consumer Cycles,491,HL Nipple,3,19.98,59.94,Uncategorized,Not Specified
2772,2014-04-29,2014-05-08,1598,Continental Pro Cycles,346,Flat Washer 3,3,41.24,123.73,Uncategorized,Not Specified
2772,2014-04-29,2014-05-08,1598,Continental Pro Cycles,347,Flat Washer 8,3,36.97,110.91,Uncategorized,Not Specified
2773,2014-04-29,2014-05-08,1658,Crowley Sport,935,LL Mountain Pedal,550,31.49,17319.23,Components,Pedals
2773,2014-04-29,2014-05-08,1658,Crowley Sport,936,ML Mountain Pedal,550,48.29,26559.23,Components,Pedals
2774,2014-04-29,2014-05-08,1536,Cruger Bike Company,375,Hex Nut 5,3,43.34,130.03,Uncategorized,Not Specified
2774,2014-04-29,2014-05-08,1536,Cruger Bike Company,376,Hex Nut 6,3,39.07,117.21,Uncategorized,Not Specified
2775,2014-04-29,2014-05-08,1568,"Custom Frames, Inc.",480,Metal Plate 1,550,11.67,6416.03,Uncategorized,Not Specified
2775,2014-04-29,2014-05-08,1568,"Custom Frames, Inc.",481,Metal Plate 3,550,11.09,6098.4,Uncategorized,Not Specified
2775,2014-04-29,2014-05-08,1568,"Custom Frames, Inc.",482,Metal Sheet 2,550,8.76,4816.35,Uncategorized,Not Specified
2775,2014-04-29,2014-05-08,1568,"Custom Frames, Inc.",483,Metal Sheet 3,550,9.69,5330.33,Uncategorized,Not Specified
2775,2014-04-29,2014-05-08,1568,"Custom Frames, Inc.",484,Metal Sheet 7,550,6.88,3782.63,Uncategorized,Not Specified
2775,2014-04-29,2014-05-08,1568,"Custom Frames, Inc.",485,Metal Sheet 4,550,7.8,4290.83,Uncategorized,Not Specified
2775,2014-04-29,2014-05-08,1568,"Custom Frames, Inc.",486,Metal Sheet 5,550,8.76,4816.35,Uncategorized,Not Specified
2775,2014-04-29,2014-05-08,1568,"Custom Frames, Inc.",487,Metal Sheet 6,550,5.81,3193.58,Uncategorized,Not Specified
2775,2014-04-29,2014-05-08,1568,"Custom Frames, Inc.",488,Metal Sheet 1,550,8.86,4874.1,Uncategorized,Not Specified
2775,2014-04-29,2014-05-08,1568,"Custom Frames, Inc.",489,Metal Tread Plate,550,10.47,5757.68,Uncategorized,Not Specified
2776,2014-04-29,2014-05-08,1648,Wide World Importers,402,Keyed Washer,3,47.47,142.41,Uncategorized,Not Specified
2777,2014-04-29,2014-05-08,1646,Electronic Bike Repair & Supplies,510,LL Road Rim,550,23.08,12693.45,Uncategorized,Not Specified
2777,2014-04-29,2014-05-08,1646,Electronic Bike Repair & Supplies,511,ML Road Rim,550,29.27,16100.7,Uncategorized,Not Specified
2777,2014-04-29,2014-05-08,1646,Electronic Bike Repair & Supplies,512,HL Road Rim,550,34.98,19236.53,Uncategorized,Not Specified
2778,2014-04-29,2014-05-08,1672,Expert Bike Co,915,ML Touring Seat/Saddle,550,30.44,16741.73,Components,Saddles
2778,2014-04-29,2014-05-08,1672,Expert Bike Co,916,HL Touring Seat/Saddle,550,40.94,22516.73,Components,Saddles
2779,2014-04-29,2014-05-08,1600,Federal Sport,525,LL Shell,550,2.32,1276.28,Uncategorized,Not Specified
2780,2014-04-29,2014-05-08,1522,First National Sport Co.,526,HL Shell,550,3.64,2003.93,Uncategorized,Not Specified
2781,2014-04-30,2014-05-09,1570,First Rate Bicycles,913,HL Road Seat/Saddle,550,40.94,22516.73,Components,Saddles
2782,2014-04-30,2014-05-09,1516,Gardner Touring Cycles,356,LL Grip Tape,60,3.6,216.09,Uncategorized,Not Specified
2782,2014-04-30,2014-05-09,1516,Gardner Touring Cycles,357,ML Grip Tape,60,3.98,238.77,Uncategorized,Not Specified
2783,2014-04-30,2014-05-09,1506,Greenwood Athletic Company,935,LL Mountain Pedal,550,31.49,17319.23,Components,Pedals
2783,2014-04-30,2014-05-09,1506,Greenwood Athletic Company,936,ML Mountain Pedal,550,48.29,26559.23,Components,Pedals
2784,2014-04-30,2014-05-09,1626,Hill Bicycle Center,524,HL Spindle/Axle,550,12.97,7132.13,Uncategorized,Not Specified
2785,2014-04-30,2014-05-09,1542,Hill's Bicycle Service,911,LL Road Seat/Saddle,550,21.09,11601.98,Components,Saddles
2785,2014-04-30,2014-05-09,1542,Hill's Bicycle Service,912,ML Road Seat/Saddle,550,30.44,16741.73,Components,Saddles
2786,2014-04-30,2014-05-09,1610,Hybrid Bicycle Center,910,HL Mountain Seat/Saddle,550,40.94,22516.73,Components,Saddles
2787,2014-04-30,2014-05-09,1638,Inline Accessories,937,HL Mountain Pedal,550,62.99,34644.23,Components,Pedals
2788,2014-04-30,2014-05-09,1582,Inner City Bikes,468,Lock Washer 8,3,47.6,142.79,Uncategorized,Not Specified
2788,2014-04-30,2014-05-09,1582,Inner City Bikes,469,Lock Washer 1,3,43.32,129.97,Uncategorized,Not Specified
2788,2014-04-30,2014-05-09,1582,Inner City Bikes,470,Lock Washer 7,3,41.22,123.67,Uncategorized,Not Specified
2788,2014-04-30,2014-05-09,1582,Inner City Bikes,471,Lock Washer 12,3,45.5,136.49,Uncategorized,Not Specified
2788,2014-04-30,2014-05-09,1582,Inner City Bikes,472,Lock Washer 2,3,41.22,123.67,Uncategorized,Not Specified
2789,2014-04-30,2014-05-09,1510,International,462,Lower Head Race,3,47.68,143.04,Uncategorized,Not Specified
2790,2014-04-30,2014-05-09,1526,International Bicycles,510,LL Road Rim,550,23.4,12872.48,Uncategorized,Not Specified
2790,2014-04-30,2014-05-09,1526,International Bicycles,511,ML Road Rim,550,27.87,15326.85,Uncategorized,Not Specified
2791,2014-04-30,2014-05-09,1644,International Sport Assoc.,527,Spokes,550,6.75,3713.33,Uncategorized,Not Specified
2792,2014-04-30,2014-05-09,1680,Jackson Authority,938,LL Road Pedal,550,31.49,17319.23,Components,Pedals
2792,2014-04-30,2014-05-09,1680,Jackson Authority,939,ML Road Pedal,550,48.29,26559.23,Components,Pedals
2793,2014-04-30,2014-05-09,1584,Trey Research,494,Paint - Silver,60,50.75,3044.79,Uncategorized,Not Specified
2793,2014-04-30,2014-05-09,1584,Trey Research,495,Paint - Blue,60,62.93,3775.59,Uncategorized,Not Specified
2793,2014-04-30,2014-05-09,1584,Trey Research,496,Paint - Yellow,60,49.65,2979.27,Uncategorized,Not Specified
2794,2014-04-30,2014-05-09,1620,Lakewood Bicycle,523,LL Spindle/Axle,550,10.38,5711.48,Uncategorized,Not Specified
2795,2014-04-30,2014-05-09,1666,Leaf River Terrain,437,Thin-Jam Lock Nut 11,3,37.18,111.54,Uncategorized,Not Specified
2796,2014-04-30,2014-05-09,1592,Lindell,490,LL Nipple,3,12.72,38.15,Uncategorized,Not Specified
2796,2014-04-30,2014-05-09,1592,Lindell,491,HL Nipple,3,19.94,59.82,Uncategorized,Not Specified
2797,2014-05-01,2014-05-10,1618,Metro Sport Equipment,528,Seat Lug,3,38.16,114.47,Uncategorized,Not Specified
2798,2014-05-01,2014-05-10,1612,"Midwest Sport, Inc.",505,Cone-Shaped Race,3,44.22,132.65,Uncategorized,Not Specified
2799,2014-05-01,2014-05-10,1586,Mitchell Sports,938,LL Road Pedal,550,31.49,17319.23,Components,Pedals
2799,2014-05-01,2014-05-10,1586,Mitchell Sports,939,ML Road Pedal,550,48.29,26559.23,Components,Pedals
2800,2014-05-01,2014-05-10,1500,Morgan Bike Accessories,358,HL Grip Tape,60,6.98,418.95,Uncategorized,Not Specified
2801,2014-05-01,2014-05-10,1656,Mountain Works,438,Lock Nut 5,3,47.68,143.04,Uncategorized,Not Specified
2801,2014-05-01,2014-05-10,1656,Mountain Works,439,Lock Nut 6,3,45.58,136.74,Uncategorized,Not Specified
2801,2014-05-01,2014-05-10,1656,Mountain Works,440,Lock Nut 16,3,49.85,149.56,Uncategorized,Not Specified
2801,2014-05-01,2014-05-10,1656,Mountain Works,441,Lock Nut 17,3,45.58,136.74,Uncategorized,Not Specified
2802,2014-05-01,2014-05-10,1572,National Bike Association,356,LL Grip Tape,60,3.38,202.86,Uncategorized,Not Specified
2802,2014-05-01,2014-05-10,1572,National Bike Association,357,ML Grip Tape,60,4.32,258.93,Uncategorized,Not Specified
2803,2014-05-01,2014-05-10,1562,Norstan Bike Hut,377,Hex Nut 16,3,45.44,136.33,Uncategorized,Not Specified
2803,2014-05-01,2014-05-10,1562,Norstan Bike Hut,378,Hex Nut 17,3,41.17,123.51,Uncategorized,Not Specified
2803,2014-05-01,2014-05-10,1562,Norstan Bike Hut,379,Hex Nut 7,3,39.07,117.21,Uncategorized,Not Specified
2804,2014-05-01,2014-05-10,1662,Northern Bike Travel,490,LL Nipple,3,12.36,37.08,Uncategorized,Not Specified
2805,2014-05-01,2014-05-10,1682,"Premier Sport, Inc.",513,Touring Rim,550,39.2,21558.08,Uncategorized,Not Specified
2806,2014-05-01,2014-05-10,1686,Pro Sport Industries,414,Internal Lock Washer 9,3,45.48,136.43,Uncategorized,Not Specified
2806,2014-05-01,2014-05-10,1686,Pro Sport Industries,415,Internal Lock Washer 5,3,49.75,149.25,Uncategorized,Not Specified
2806,2014-05-01,2014-05-10,1686,Pro Sport Industries,416,Internal Lock Washer 7,3,45.48,136.43,Uncategorized,Not Specified
2806,2014-05-01,2014-05-10,1686,Pro Sport Industries,417,Internal Lock Washer 6,3,43.38,130.13,Uncategorized,Not Specified
2807,2014-05-01,2014-05-10,1684,Professional Athletic Consultants,931,LL Road Tire,550,34.87,19178.78,Accessories,Tires and Tubes
2807,2014-05-01,2014-05-10,1684,Professional Athletic Consultants,932,ML Road Tire,550,39.76,21869.93,Accessories,Tires and Tubes
2807,2014-05-01,2014-05-10,1684,Professional Athletic Consultants,933,HL Road Tire,550,43.98,24191.48,Accessories,Tires and Tubes
2807,2014-05-01,2014-05-10,1684,Professional Athletic Consultants,934,Touring Tire,550,38.15,20980.58,Accessories,Tires and Tubes
2808,2014-05-01,2014-05-10,1534,Ready Rentals,422,Thin-Jam Lock Nut 9,3,47.68,143.04,Uncategorized,Not Specified
2808,2014-05-01,2014-05-10,1534,Ready Rentals,423,Thin-Jam Lock Nut 10,3,45.58,136.74,Uncategorized,Not Specified
2808,2014-05-01,2014-05-10,1534,Ready Rentals,424,Thin-Jam Lock Nut 1,3,49.85,149.56,Uncategorized,Not Specified
2808,2014-05-01,2014-05-10,1534,Ready Rentals,425,Thin-Jam Lock Nut 2,3,45.58,136.74,Uncategorized,Not Specified
2808,2014-05-01,2014-05-10,1534,Ready Rentals,426,Thin-Jam Lock Nut 15,3,43.48,130.44,Uncategorized,Not Specified
2809,2014-05-01,2014-05-10,1614,"Reliance Fitness, Inc.",344,Flat Washer 9,3,45.48,136.43,Uncategorized,Not Specified
2809,2014-05-01,2014-05-10,1614,"Reliance Fitness, Inc.",345,Flat Washer 4,3,43.38,130.13,Uncategorized,Not Specified
2809,2014-05-01,2014-05-10,1614,"Reliance Fitness, Inc.",346,Flat Washer 3,3,47.65,142.95,Uncategorized,Not Specified
2809,2014-05-01,2014-05-10,1614,"Reliance Fitness, Inc.",347,Flat Washer 8,3,43.38,130.13,Uncategorized,Not Specified
2809,2014-05-01,2014-05-10,1614,"Reliance Fitness, Inc.",348,Flat Washer 5,3,41.28,123.83,Uncategorized,Not Specified
2810,2014-05-01,2014-05-10,1588,Signature Cycles,931,LL Road Tire,550,34.35,18890.03,Accessories,Tires and Tubes
2810,2014-05-01,2014-05-10,1588,Signature Cycles,932,ML Road Tire,550,39.24,21581.18,Accessories,Tires and Tubes
2811,2014-05-01,2014-05-10,1622,Speed Corporation,348,Flat Washer 5,3,41.17,123.51,Uncategorized,Not Specified
2811,2014-05-01,2014-05-10,1622,Speed Corporation,349,Flat Washer 7,3,45.44,136.33,Uncategorized,Not Specified
2812,2014-05-01,2014-05-10,1632,Sport Fan Co.,928,LL Mountain Tire,550,32.77,18023.78,Accessories,Tires and Tubes
2812,2014-05-01,2014-05-10,1632,Sport Fan Co.,929,ML Mountain Tire,550,37.09,20397.3,Accessories,Tires and Tubes
2813,2014-05-02,2014-05-11,1608,Sport Playground,332,Freewheel,550,10.82,5948.25,Uncategorized,Not Specified
2814,2014-05-02,2014-05-11,1576,Superior Bicycles,948,Front Brakes,550,82.83,45558.98,Components,Brakes
2814,2014-05-02,2014-05-11,1576,Superior Bicycles,907,Rear Brakes,550,82.83,45558.98,Components,Brakes
2815,2014-05-02,2014-05-11,1590,SUPERSALES INC.,325,Decal 1,1250,0.21,262.5,Uncategorized,Not Specified
2815,2014-05-02,2014-05-11,1590,SUPERSALES INC.,326,Decal 2,1250,0.21,262.5,Uncategorized,Not Specified
2816,2014-05-02,2014-05-11,1514,Training Systems,320,Chainring Bolts,3,49.64,148.93,Uncategorized,Not Specified
2816,2014-05-02,2014-05-11,1514,Training Systems,321,Chainring Nut,3,44.32,132.96,Uncategorized,Not Specified
2816,2014-05-02,2014-05-11,1514,Training Systems,322,Chainring,60,28.7,1721.79,Uncategorized,Not Specified
2817,2014-05-02,2014-05-11,1498,"Trikes, Inc.",930,HL Mountain Tire,550,42.51,23382.98,Accessories,Tires and Tubes
2817,2014-05-02,2014-05-11,1498,"Trikes, Inc.",921,Mountain Tire Tube,550,5.59,3072.3,Accessories,Tires and Tubes
2818,2014-05-02,2014-05-11,1674,Varsity Sport Co.,952,Chain,60,15.74,944.37,Components,Chains
2819,2014-05-02,2014-05-11,1652,Victory Bikes,923,Touring Tire Tube,550,6.18,3401.48,Accessories,Tires and Tubes
2820,2014-05-02,2014-05-11,1578,"Vision Cycles, Inc.",317,LL Crankarm,550,29.58,16268.18,Uncategorized,Not Specified
2820,2014-05-02,2014-05-11,1578,"Vision Cycles, Inc.",318,ML Crankarm,550,36.1,19854.45,Uncategorized,Not Specified
2820,2014-05-02,2014-05-11,1578,"Vision Cycles, Inc.",319,HL Crankarm,550,48.58,26720.93,Uncategorized,Not Specified
2821,2014-05-02,2014-05-11,1538,Vista Road Bikes,928,LL Mountain Tire,550,32.25,17735.03,Accessories,Tires and Tubes
2821,2014-05-02,2014-05-11,1538,Vista Road Bikes,929,ML Mountain Tire,550,36.56,20108.55,Accessories,Tires and Tubes
2822,2014-05-02,2014-05-11,1556,West Junction Cycles,319,HL Crankarm,550,46.42,25531.28,Uncategorized,Not Specified
2823,2014-05-02,2014-05-11,1554,WestAmerica Bicycle Co.,361,Thin-Jam Hex Nut 1,3,49.7,149.09,Uncategorized,Not Specified
2823,2014-05-02,2014-05-11,1554,WestAmerica Bicycle Co.,362,Thin-Jam Hex Nut 2,3,45.42,136.27,Uncategorized,Not Specified
2823,2014-05-02,2014-05-11,1554,WestAmerica Bicycle Co.,363,Thin-Jam Hex Nut 15,3,43.32,129.97,Uncategorized,Not Specified
2824,2014-05-02,2014-05-11,1688,Wood Fitness,2,Bearing Ball,3,41.92,125.75,Uncategorized,Not Specified
2825,2014-05-02,2014-05-11,1580,"Litware, Inc.",1,Adjustable Race,3,50.26,150.79,Uncategorized,Not Specified
2826,2014-05-02,2014-05-11,1496,Advanced Bicycles,370,Thin-Jam Hex Nut 14,3,43.55,130.66,Uncategorized,Not Specified
2826,2014-05-02,2014-05-11,1496,Advanced Bicycles,371,Thin-Jam Hex Nut 7,3,39.28,117.84,Uncategorized,Not Specified
2826,2014-05-02,2014-05-11,1496,Advanced Bicycles,372,Thin-Jam Hex Nut 8,3,37.18,111.54,Uncategorized,Not Specified
2826,2014-05-02,2014-05-11,1496,Advanced Bicycles,373,Thin-Jam Hex Nut 12,3,41.45,124.36,Uncategorized,Not Specified
2827,2014-05-02,2014-05-11,1494,Allenson Cycles,530,Seat Post,550,16.09,8847.3,Uncategorized,Not Specified
2828,2014-05-02,2014-05-11,1650,American Bicycles and Wheels,4,Headset Ball Bearings,3,57.03,171.08,Uncategorized,Not Specified
2829,2014-05-03,2014-05-12,1654,American Bikes,512,HL Road Rim,550,37.09,20397.3,Uncategorized,Not Specified
2830,2014-05-03,2014-05-12,1664,Anderson's Custom Bikes,513,Touring Rim,550,26.6,14628.08,Uncategorized,Not Specified
2831,2014-05-03,2014-05-12,1678,"Proseware, Inc.",319,HL Crankarm,550,46.06,25334.93,Uncategorized,Not Specified
2832,2014-05-03,2014-05-12,1616,Aurora Bike Center,408,External Lock Washer 6,3,47.54,142.63,Uncategorized,Not Specified
2832,2014-05-03,2014-05-12,1616,Aurora Bike Center,409,External Lock Washer 1,3,43.27,129.81,Uncategorized,Not Specified
2833,2014-05-05,2014-05-14,1492,Australia Bike Retailer,424,Thin-Jam Lock Nut 1,3,49.7,149.09,Uncategorized,Not Specified
2833,2014-05-05,2014-05-14,1492,Australia Bike Retailer,425,Thin-Jam Lock Nut 2,3,45.42,136.27,Uncategorized,Not Specified
2833,2014-05-05,2014-05-14,1492,Australia Bike Retailer,426,Thin-Jam Lock Nut 15,3,43.32,129.97,Uncategorized,Not Specified
2834,2014-05-05,2014-05-14,1602,Beaumont Bikes,320,Chainring Bolts,3,47.47,142.41,Uncategorized,Not Specified
2834,2014-05-05,2014-05-14,1602,Beaumont Bikes,321,Chainring Nut,3,42.8,128.39,Uncategorized,Not Specified
2835,2014-05-05,2014-05-14,1540,Bergeron Off-Roads,448,Lock Nut 13,3,45.58,136.74,Uncategorized,Not Specified
2835,2014-05-05,2014-05-14,1540,Bergeron Off-Roads,449,Lock Nut 1,3,49.85,149.56,Uncategorized,Not Specified
2835,2014-05-05,2014-05-14,1540,Bergeron Off-Roads,450,Lock Nut 10,3,45.58,136.74,Uncategorized,Not Specified
2835,2014-05-05,2014-05-14,1540,Bergeron Off-Roads,451,Lock Nut 11,3,43.48,130.44,Uncategorized,Not Specified
2835,2014-05-05,2014-05-14,1540,Bergeron Off-Roads,452,Lock Nut 2,3,47.75,143.26,Uncategorized,Not Specified
2835,2014-05-05,2014-05-14,1540,Bergeron Off-Roads,453,Lock Nut 20,3,43.48,130.44,Uncategorized,Not Specified
2835,2014-05-05,2014-05-14,1540,Bergeron Off-Roads,454,Lock Nut 21,3,41.38,124.14,Uncategorized,Not Specified
2835,2014-05-05,2014-05-14,1540,Bergeron Off-Roads,455,Lock Nut 3,3,45.65,136.96,Uncategorized,Not Specified
2835,2014-05-05,2014-05-14,1540,Bergeron Off-Roads,456,Lock Nut 14,3,41.38,124.14,Uncategorized,Not Specified
2835,2014-05-05,2014-05-14,1540,Bergeron Off-Roads,457,Lock Nut 15,3,39.28,117.84,Uncategorized,Not Specified
2835,2014-05-05,2014-05-14,1540,Bergeron Off-Roads,458,Lock Nut 4,3,43.55,130.66,Uncategorized,Not Specified
2835,2014-05-05,2014-05-14,1540,Bergeron Off-Roads,459,Lock Nut 19,3,39.28,117.84,Uncategorized,Not Specified
2835,2014-05-05,2014-05-14,1540,Bergeron Off-Roads,460,Lock Nut 18,3,37.18,111.54,Uncategorized,Not Specified
2835,2014-05-05,2014-05-14,1540,Bergeron Off-Roads,461,Lock Ring,3,41.45,124.36,Uncategorized,Not Specified
2836,2014-05-05,2014-05-14,1628,Bicycle Specialists,941,Touring Pedal,550,62.99,34644.23,Components,Pedals
2837,2014-05-05,2014-05-14,1604,Bike Satellite Inc.,320,Chainring Bolts,3,45.37,136.11,Uncategorized,Not Specified
2837,2014-05-05,2014-05-14,1604,Bike Satellite Inc.,321,Chainring Nut,3,40.49,121.46,Uncategorized,Not Specified
2837,2014-05-05,2014-05-14,1604,Bike Satellite Inc.,322,Chainring,60,26.37,1581.93,Uncategorized,Not Specified
2838,2014-05-05,2014-05-14,1690,Bloomington Multisport,504,Cup-Shaped Race,3,48.76,146.29,Uncategorized,Not Specified
2839,2014-05-05,2014-05-14,1566,Burnett Road Warriors,497,Pinch Bolt,3,34.19,102.56,Uncategorized,Not Specified
2840,2014-05-05,2014-05-14,1698,Business Equipment Center,323,Crown Race,3,50.26,150.79,Uncategorized,Not Specified
2841,2014-05-05,2014-05-14,1560,Capital Road Cycles,523,LL Spindle/Axle,550,10.73,5902.05,Uncategorized,Not Specified
2841,2014-05-05,2014-05-14,1560,Capital Road Cycles,524,HL Spindle/Axle,550,14.12,7767.38,Uncategorized,Not Specified
2842,2014-05-05,2014-05-14,1692,Carlson Specialties,492,Paint - Black,60,50.26,3015.81,Uncategorized,Not Specified
2842,2014-05-05,2014-05-14,1692,Carlson Specialties,493,Paint - Red,60,57.15,3429.09,Uncategorized,Not Specified
2843,2014-05-05,2014-05-14,1696,Chicago City Saddles,910,HL Mountain Seat/Saddle,550,40.94,22516.73,Components,Saddles
2843,2014-05-05,2014-05-14,1696,Chicago City Saddles,911,LL Road Seat/Saddle,550,21.09,11601.98,Components,Saddles
2843,2014-05-05,2014-05-14,1696,Chicago City Saddles,912,ML Road Seat/Saddle,550,30.44,16741.73,Components,Saddles
2844,2014-05-05,2014-05-14,1504,Chicago Rent-All,506,Reflector,60,9.2,551.88,Uncategorized,Not Specified
2845,2014-05-05,2014-05-14,1544,Circuit Cycles,351,Front Derailleur Cage,550,5.78,3176.25,Uncategorized,Not Specified
2845,2014-05-05,2014-05-14,1544,Circuit Cycles,352,Front Derailleur Linkage,550,1.16,635.25,Uncategorized,Not Specified
2845,2014-05-05,2014-05-14,1544,Circuit Cycles,679,Rear Derailleur Cage,550,5.78,3176.25,Uncategorized,Not Specified
2846,2014-05-05,2014-05-14,1530,Comfort Road Bicycles,507,LL Mountain Rim,550,23.39,12866.7,Uncategorized,Not Specified
2846,2014-05-05,2014-05-14,1530,Comfort Road Bicycles,508,ML Mountain Rim,550,27.65,15205.58,Uncategorized,Not Specified
2847,2014-05-05,2014-05-14,1508,"Compete Enterprises, Inc",355,Guide Pulley,550,1.37,750.75,Uncategorized,Not Specified
2847,2014-05-05,2014-05-14,1508,"Compete Enterprises, Inc",940,HL Road Pedal,550,62.99,34644.23,Components,Pedals
2847,2014-05-05,2014-05-14,1508,"Compete Enterprises, Inc",535,Tension Pulley,550,3.49,1917.3,Uncategorized,Not Specified
2848,2014-05-05,2014-05-14,1694,"Compete, Inc.",351,Front Derailleur Cage,550,6.2,3407.25,Uncategorized,Not Specified
2848,2014-05-05,2014-05-14,1694,"Compete, Inc.",352,Front Derailleur Linkage,550,1.47,808.5,Uncategorized,Not Specified
2848,2014-05-05,2014-05-14,1694,"Compete, Inc.",679,Rear Derailleur Cage,550,6.2,3407.25,Uncategorized,Not Specified
2849,2014-05-06,2014-05-15,1624,Competition Bike Training Systems,507,LL Mountain Rim,550,22.17,12191.03,Uncategorized,Not Specified
2849,2014-05-06,2014-05-15,1624,Competition Bike Training Systems,508,ML Mountain Rim,550,29.28,16106.48,Uncategorized,Not Specified
2850,2014-05-06,2014-05-15,1548,Consumer Cycles,491,HL Nipple,3,19.98,59.94,Uncategorized,Not Specified
2851,2014-05-06,2014-05-15,1598,Continental Pro Cycles,348,Flat Washer 5,3,34.87,104.61,Uncategorized,Not Specified
2851,2014-05-06,2014-05-15,1598,Continental Pro Cycles,349,Flat Washer 7,3,39.14,117.43,Uncategorized,Not Specified
2852,2014-05-06,2014-05-15,1658,Crowley Sport,935,LL Mountain Pedal,550,31.49,17319.23,Components,Pedals
2852,2014-05-06,2014-05-15,1658,Crowley Sport,936,ML Mountain Pedal,550,48.29,26559.23,Components,Pedals
2853,2014-05-08,2014-05-17,1536,Cruger Bike Company,377,Hex Nut 16,3,36.97,110.91,Uncategorized,Not Specified
2853,2014-05-08,2014-05-17,1536,Cruger Bike Company,378,Hex Nut 17,3,41.24,123.73,Uncategorized,Not Specified
2853,2014-05-08,2014-05-17,1536,Cruger Bike Company,379,Hex Nut 7,3,36.97,110.91,Uncategorized,Not Specified
2854,2014-05-08,2014-05-17,1568,"Custom Frames, Inc.",476,Metal Angle,550,15.89,8737.58,Uncategorized,Not Specified
2854,2014-05-08,2014-05-17,1568,"Custom Frames, Inc.",477,Metal Bar 1,550,11.67,6416.03,Uncategorized,Not Specified
2855,2014-05-08,2014-05-17,1648,Wide World Importers,402,Keyed Washer,3,47.47,142.41,Uncategorized,Not Specified
2856,2014-05-08,2014-05-17,1646,Electronic Bike Repair & Supplies,510,LL Road Rim,550,23.08,12693.45,Uncategorized,Not Specified
2856,2014-05-08,2014-05-17,1646,Electronic Bike Repair & Supplies,511,ML Road Rim,550,29.27,16100.7,Uncategorized,Not Specified
2856,2014-05-08,2014-05-17,1646,Electronic Bike Repair & Supplies,512,HL Road Rim,550,34.98,19236.53,Uncategorized,Not Specified
2857,2014-05-08,2014-05-17,1672,Expert Bike Co,403,External Lock Washer 3,3,45.37,136.11,Uncategorized,Not Specified
2857,2014-05-08,2014-05-17,1672,Expert Bike Co,404,External Lock Washer 4,3,49.64,148.93,Uncategorized,Not Specified
2857,2014-05-08,2014-05-17,1672,Expert Bike Co,405,External Lock Washer 9,3,45.37,136.11,Uncategorized,Not Specified
2857,2014-05-08,2014-05-17,1672,Expert Bike Co,406,External Lock Washer 5,3,43.27,129.81,Uncategorized,Not Specified
2857,2014-05-08,2014-05-17,1672,Expert Bike Co,407,External Lock Washer 7,3,47.54,142.63,Uncategorized,Not Specified
2857,2014-05-08,2014-05-17,1672,Expert Bike Co,408,External Lock Washer 6,3,43.27,129.81,Uncategorized,Not Specified
2858,2014-05-08,2014-05-17,1600,Federal Sport,525,LL Shell,550,2.32,1276.28,Uncategorized,Not Specified
2859,2014-05-08,2014-05-17,1522,First National Sport Co.,526,HL Shell,550,3.64,2003.93,Uncategorized,Not Specified
2860,2014-05-08,2014-05-17,1570,First Rate Bicycles,908,LL Mountain Seat/Saddle,550,21.09,11601.98,Components,Saddles
2860,2014-05-08,2014-05-17,1570,First Rate Bicycles,909,ML Mountain Seat/Saddle,550,30.44,16741.73,Components,Saddles
2860,2014-05-08,2014-05-17,1570,First Rate Bicycles,913,HL Road Seat/Saddle,550,40.94,22516.73,Components,Saddles
2861,2014-05-08,2014-05-17,1516,Gardner Touring Cycles,356,LL Grip Tape,60,3.6,216.09,Uncategorized,Not Specified
2861,2014-05-08,2014-05-17,1516,Gardner Touring Cycles,357,ML Grip Tape,60,3.98,238.77,Uncategorized,Not Specified
2862,2014-05-08,2014-05-17,1506,Greenwood Athletic Company,935,LL Mountain Pedal,550,31.49,17319.23,Components,Pedals
2862,2014-05-08,2014-05-17,1506,Greenwood Athletic Company,936,ML Mountain Pedal,550,48.29,26559.23,Components,Pedals
2863,2014-05-08,2014-05-17,1626,Hill Bicycle Center,524,HL Spindle/Axle,550,12.97,7132.13,Uncategorized,Not Specified
2864,2014-05-08,2014-05-17,1542,Hill's Bicycle Service,911,LL Road Seat/Saddle,550,21.09,11601.98,Components,Saddles
2864,2014-05-08,2014-05-17,1542,Hill's Bicycle Service,912,ML Road Seat/Saddle,550,30.44,16741.73,Components,Saddles
2865,2014-05-08,2014-05-17,1610,Hybrid Bicycle Center,910,HL Mountain Seat/Saddle,550,40.94,22516.73,Components,Saddles
2866,2014-05-08,2014-05-17,1638,Inline Accessories,937,HL Mountain Pedal,550,62.99,34644.23,Components,Pedals
2867,2014-05-08,2014-05-17,1582,Inner City Bikes,473,Lock Washer 9,3,39.12,117.37,Uncategorized,Not Specified
2867,2014-05-08,2014-05-17,1582,Inner City Bikes,474,Lock Washer 3,3,43.4,130.19,Uncategorized,Not Specified
2867,2014-05-08,2014-05-17,1582,Inner City Bikes,475,Lock Washer 11,3,39.12,117.37,Uncategorized,Not Specified
2868,2014-05-08,2014-05-17,1510,International,462,Lower Head Race,3,47.68,143.04,Uncategorized,Not Specified
